district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
SOUTH GOA,Priol (CT),"2/21/24, 12:00 AM",15.450598333333335,73.99494833333333,577.0,0.0,358.0,0.0,18.13,0.418,0.758,30.0,2.1,5.6,23.3,0.312
SOUTH GOA,Cola,"3/19/24, 12:00 AM",15.089328333333333,73.99798833333332,358.0,11.0,67.0,0.49,77.48,2.736,4.122,1.85,1.33,5.8,46.34,0.067
SOUTH GOA,Marcaim (CT),"2/28/24, 12:00 AM",15.4346536,73.9618817,440.0,18.0,678.0,1.93,43.54,2.176,2.91,237.5,1.6,5.2,11.98,6.77
SOUTH GOA,Colem,"6/18/24, 12:00 AM",15.3316004,74.239962,280.0,2.2,123.0,0.329,16.46,0.164,0.716,9.0,0.82,5.2,13.78,0.06
SOUTH GOA,Darbandora,"3/19/24, 12:00 AM",15.423273333333334,74.17314833333333,467.0,41.0,112.0,0.56,54.54,5.14,2.068,0.0,1.7,5.4,29.22,0.049
SOUTH GOA,Bandoli,"3/22/24, 12:00 AM",15.3084004,74.1340891,522.0,0.3,134.0,0.24,56.92,2.344,2.34,11.1,1.9,5.3,22.8,0.092
SOUTH GOA,Cola,"2/12/24, 12:00 AM",15.0918451,73.925511,385.0,0.0,101.0,0.14,31.04,0.76,8.332,7.5,1.4,5.8,37.1,0.097
SOUTH GOA,Colem,"2/7/24, 12:00 AM",15.3293461,74.222518,770.0,44.0,717.0,0.2,27.12,6.544,0.884,4.0,2.8,6.7,32.5,0.224
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.379993333333337,74.22552,632.0,0.0,112.0,0.0,31.96,0.264,1.156,30.0,2.3,4.8,9.25,0.044
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.388698333333332,74.22012833333334,825.0,18.0,795.0,0.0,8.198,5.976,0.262,85.68,3.0,5.8,12.47,0.326
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.364515,74.22308833333334,750.0,3.0,269.0,0.31,48.3,2.026,2.214,4.0,2.73,4.3,27.34,0.31
SOUTH GOA,Cundaim,"2/20/24, 12:00 AM",15.4200443,73.9451738,495.0,23.0,616.0,0.26,55.38,5.672,5.904,170.0,1.8,4.8,18.72,0.003
SOUTH GOA,Betora,"2/7/24, 12:00 AM",15.30232013,74.07072512,325.0,13.0,325.0,0.54,9.694,0.212,0.444,40.0,1.0,6.1,17.34,0.152
SOUTH GOA,Usgao (CT),"2/23/24, 12:00 AM",15.451112715527415,74.07018137164414,440.0,6.0,213.0,0.34,71.96,3.686,0.952,10.0,1.6,5.6,6.488,0.065
SOUTH GOA,Canacona,"2/12/24, 12:00 AM",15.0399335,74.0261564,660.0,83.0,101.0,0.0,59.98,3.39,6.648,2.0,2.4,5.7,28.34,0.091
SOUTH GOA,Verna (CT),"4/23/24, 12:00 AM",15.33696959,73.92188454,180.0,39.0,22.0,0.0,31.12,0.828,7.982,3.7,0.38,5.6,1.998,0.032
SOUTH GOA,Varca (CT),"6/26/24, 12:00 AM",15.236325,73.934576,325.0,5.1,291.0,0.141,116.6,0.478,13.25,2.0,1.02,5.2,1.254,0.09
SOUTH GOA,Avedem,"2/5/24, 12:00 AM",15.235337,74.0534587,605.0,0.0,336.0,0.09,15.77,4.83,3.458,12.0,2.2,57.0,33.92,0.018
SOUTH GOA,Netorli,"5/9/24, 12:00 AM",15.0921056,74.2206838,280.0,0.46,347.0,0.0,4.414,0.41,4.924,15.4,0.4,6.6,14.59,0.081
SOUTH GOA,Adnem,"3/5/24, 12:00 AM",15.1714536,74.0543995,467.0,34.0,403.0,0.31,80.68,0.31,3.714,18.5,1.7,6.3,60.58,0.103
SOUTH GOA,Netorli,"4/3/24, 12:00 AM",15.1173884,74.2071102,180.0,2.0,392.0,0.38,6.42,1.914,0.864,0.0,0.36,7.3,33.38,0.109
SOUTH GOA,Siroda,"2/6/24, 12:00 AM",15.325833333333332,74.058135,348.0,8.0,314.0,0.63,16.33,0.418,0.664,12.0,1.2,6.2,20.68,0.205
SOUTH GOA,Priol (CT),"2/12/24, 12:00 AM",15.457249999999998,73.97411666666667,385.0,11.0,146.0,0.23,32.26,1.996,1.134,4.0,1.4,6.0,22.1,0.107
SOUTH GOA,Colem,"2/7/24, 12:00 AM",15.3434415,74.2357237,495.0,34.0,179.0,0.54,36.42,1.032,1.732,12.0,1.8,5.8,13.05,0.218
SOUTH GOA,Usgao (CT),"2/21/24, 12:00 AM",15.456434385851026,74.07154963351786,742.0,10.0,403.0,0.67,48.66,4.112,3.51,16.0,2.7,6.1,35.52,0.201
SOUTH GOA,Netorli,"5/10/24, 12:00 AM",15.0854845,74.1822871,440.0,0.92,146.0,0.367,14.28,2.29,0.482,18.0,1.58,5.2,5.604,0.04
SOUTH GOA,Naiquinim,"5/12/24, 12:00 AM",15.1397341,74.2170154,440.0,0.81,168.0,0.141,7.158,0.434,0.242,13.0,1.63,5.3,9.968,0.04
SOUTH GOA,Naiquinim,"3/1/24, 12:00 AM",15.1397864,74.2177491,280.0,5.0,90.0,0.0,57.32,0.938,1.55,9.0,0.8,5.9,32.3,0.054
SOUTH GOA,Bali,"2/17/24, 12:00 AM",15.196943333333335,74.09882666666667,358.0,7.0,78.0,0.14,21.64,0.792,1.124,4.0,1.3,5.3,23.66,0.083
SOUTH GOA,Dramapur,"4/24/24, 12:00 AM",15.23480378,73.97227012,180.0,6.0,157.0,0.95,36.06,0.954,2.562,46.0,0.4,4.1,0.562,1.098
SOUTH GOA,Darbandora,"3/19/24, 12:00 AM",15.43063833333333,74.16843333333333,348.0,7.0,134.0,0.0,25.86,1.178,1.734,14.8,1.2,5.6,22.54,0.086
SOUTH GOA,Darbandora,"3/19/24, 12:00 AM",15.423733333333333,74.17254333333334,550.0,27.0,336.0,4.18,46.56,5.19,1.9,0.0,2.0,5.2,26.86,0.04
SOUTH GOA,Canacona,"3/4/24, 12:00 AM",15.03817575,74.02977703,385.0,3.0,112.0,0.67,43.5,2.054,10.37,7.4,1.4,5.2,64.22,0.182
SOUTH GOA,Bandoli,"3/13/24, 12:00 AM",15.298051,74.133355,467.0,1.0,448.0,0.36,37.42,1.794,2.154,2.0,1.7,5.7,31.28,0.067
SOUTH GOA,Marcaim (CT),"2/28/24, 12:00 AM",15.4237333,73.9534325,358.0,0.0,358.0,1.06,30.84,2.238,7.586,375.0,1.3,5.7,45.76,0.445
SOUTH GOA,Nagvem,"6/6/24, 12:00 AM",15.2118053,74.1227628,325.0,0.34,168.0,1.363,13.94,1.046,2.004,0.0,1.0,6.4,1.408,0.05
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.363363333333332,74.224915,759.0,13.0,572.0,0.7,26.5,0.952,1.472,36.0,2.76,6.0,27.58,0.244
SOUTH GOA,Cotigao,"2/13/24, 12:00 AM",14.998298333333333,74.18927000000001,200.0,8.0,369.0,0.17,0.122,0.021,0.598,30.0,0.5,5.8,15.39,0.106
SOUTH GOA,Betora,"2/7/24, 12:00 AM",15.386791666666666,74.04488333333333,280.0,1.0,347.0,0.27,16.19,0.506,0.476,12.0,0.8,6.2,19.71,0.152
SOUTH GOA,Betora,"2/7/24, 12:00 AM",15.30232013,74.07072512,357.0,0.0,358.0,0.002,11.18,0.47,0.444,4.0,1.1,6.5,14.97,0.158
SOUTH GOA,Dramapur,"6/26/24, 12:00 AM",15.2330641,73.9762076,263.0,20.0,302.0,0.564,57.3,0.258,13.17,0.0,0.76,5.1,0.768,0.05
SOUTH GOA,Bati,"2/9/24, 12:00 AM",15.2170317,74.2111457,415.0,3.0,145.0,0.0,74.4,2.6,2.334,13.0,1.5,5.7,63.72,0.097
SOUTH GOA,Avedem,"2/7/24, 12:00 AM",15.2355223,74.053239,632.0,21.0,168.0,0.32,34.72,4.558,2.842,4.0,2.3,4.3,31.68,0.231
SOUTH GOA,Priol (CT),"2/19/24, 12:00 AM",15.456098333333331,73.97432333333333,235.0,0.0,258.0,0.0,20.04,0.884,0.978,20.0,0.56,6.2,11.58,0.038
SOUTH GOA,Pirla,"6/4/24, 12:00 AM",15.1120848,74.1278497,357.0,4.64,134.0,1.128,18.54,4.2,2.514,0.0,1.15,5.9,10.21,0.04
SOUTH GOA,Usgao (CT),"2/21/24, 12:00 AM",15.42455205693841,74.07487984746695,358.0,13.0,123.0,0.88,59.22,1.384,2.506,12.0,1.3,6.2,34.42,0.088
SOUTH GOA,Dramapur,"6/19/24, 12:00 AM",15.2330641,73.9762076,263.0,16.8,291.0,0.0,120.2,0.58,14.3,0.0,0.75,5.2,7.566,0.06
SOUTH GOA,Nuvem (CT),"4/26/24, 12:00 AM",15.30291674,73.95394382,358.0,38.97,325.0,0.188,7.674,2.15,0.658,0.0,1.4,6.9,21.92,0.6
SOUTH GOA,Netorli,"5/9/24, 12:00 AM",15.0900449,74.2291935,358.0,0.0,358.0,0.094,5.874,0.316,5.02,15.4,1.3,6.1,27.54,0.081
SOUTH GOA,Adnem,"3/5/24, 12:00 AM",15.1709647,74.0536726,467.0,32.0,369.0,0.44,83.44,8.736,4.428,18.5,1.7,6.2,70.48,0.096
SOUTH GOA,Porteem,"5/24/24, 12:00 AM",15.1368733,74.2067433,200.0,0.0,392.0,0.0,28.32,5.478,20.5,24.0,0.57,7.0,42.66,0.07
SOUTH GOA,Netorli,"4/1/24, 12:00 AM",15.0847679,74.1841295,358.0,2.0,146.0,0.16,11.44,0.718,0.948,0.0,1.3,5.3,26.7,0.39
SOUTH GOA,Naiquinim,"3/1/24, 12:00 AM",15.1397864,74.2177491,440.0,2.0,101.0,0.44,53.5,1.07,1.048,4.0,1.6,5.5,19.84,0.045
SOUTH GOA,Naiquinim,"2/29/24, 12:00 AM",15.1467178,74.215141,440.0,8.0,134.0,0.0,59.02,0.906,0.796,22.0,1.6,5.8,31.14,0.216
SOUTH GOA,Mulem,"7/3/24, 12:00 AM",15.2349394,74.02941735,550.0,29.1,235.0,0.0,124.0,3.52,1.424,38.0,2.03,5.8,10.55,0.22
SOUTH GOA,Vichundrem,"5/13/24, 12:00 AM",15.08422,74.2045421,385.0,0.0,123.0,0.378,11.71,1.602,0.676,18.0,1.41,5.1,18.14,0.03
SOUTH GOA,Vichundrem,"3/1/24, 12:00 AM",15.1021926,74.1979383,413.0,4.0,101.0,0.0,50.48,1.102,1.006,15.0,1.5,5.8,30.14,0.045
SOUTH GOA,Naiquinim,"2/29/24, 12:00 AM",15.1397864,74.2177491,440.0,4.0,134.0,0.0,49.02,1.146,0.88,5.5,1.6,5.9,29.42,0.068
SOUTH GOA,Darbandora,"3/21/24, 12:00 AM",15.413476666666668,74.14247333333333,200.0,0.0,134.0,0.0,2.084,0.7,0.456,7.0,0.58,5.2,6.476,0.025
SOUTH GOA,Darbandora,"3/21/24, 12:00 AM",15.431476666666669,74.16760166666667,605.0,2.0,90.0,0.02,30.68,2.556,2.01,9.3,2.2,5.4,10.15,0.091
SOUTH GOA,Darbandora,"3/19/24, 12:00 AM",15.425293333333332,74.17042166666667,467.0,3.0,123.0,0.47,27.84,6.366,0.274,0.0,1.7,6.0,29.82,0.143
SOUTH GOA,Molcopona,"3/4/24, 12:00 AM",15.1799812,74.1510959,315.0,2.7,90.0,0.04,25.62,5.21,7.396,2.5,0.92,6.1,35.94,0.116
SOUTH GOA,Canacona,"3/28/24, 12:00 AM",15.037504979409276,74.03291031718254,413.0,13.0,314.0,0.11,17.76,2.49,3.662,25.0,1.5,6.9,24.46,0.125
SOUTH GOA,Marcaim (CT),"2/28/24, 12:00 AM",15.4209896,73.9258784,440.0,29.0,437.0,1.47,60.72,3.336,5.95,7.5,1.6,4.9,10.87,4.0
SOUTH GOA,Darbandora,"3/19/24, 12:00 AM",15.430558333333332,74.16767333333334,467.0,8.0,202.0,0.33,21.0,5.514,0.368,0.0,1.7,5.5,6.862,0.08
SOUTH GOA,Canacona,"2/13/24, 12:00 AM",15.072746666666667,74.00466833333333,348.0,3.0,112.0,0.2,40.06,0.502,5.83,10.0,1.2,6.0,30.68,0.047
SOUTH GOA,Naquerim,"6/6/24, 12:00 AM",15.1354607,73.9552693,358.0,2.9,213.0,0.893,13.02,3.662,1.496,0.0,1.33,5.6,23.64,0.08
SOUTH GOA,Morpila,"2/12/24, 12:00 AM",15.1103104,73.9996934,325.0,132.0,90.0,0.19,54.4,0.866,1.22,22.5,1.0,5.4,12.18,0.118
SOUTH GOA,Molem,"2/5/24, 12:00 AM",15.385825,74.22214000000001,550.0,1.0,146.0,0.036,63.96,0.302,0.228,4.0,2.0,4.9,2.626,0.062
SOUTH GOA,Canacona,"3/4/24, 12:00 AM",15.038298333333334,74.03522166666667,413.0,22.0,728.0,1.46,18.34,1.128,1.452,15.0,1.5,6.4,20.24,0.2
SOUTH GOA,Usgao (CT),"2/27/24, 12:00 AM",15.451163426041605,74.07010241411626,358.0,12.0,258.0,0.38,48.6,6.16,5.344,25.0,1.3,6.0,32.08,0.196
SOUTH GOA,Talaulim,"3/20/24, 12:00 AM",15.26242144,73.96256914,280.0,5.0,22.0,0.47,133.3,5.184,43.78,1.85,0.77,3.6,8.046,0.758
SOUTH GOA,Porteem,"5/27/24, 12:00 AM",15.13864298,74.2220355,95.0,0.0,414.0,0.376,8.79,1.342,0.164,20.0,0.24,7.2,42.02,0.05
SOUTH GOA,Morpila,"2/7/24, 12:00 AM",15.1149244,74.0005385,357.0,154.0,67.0,0.15,71.74,1.158,2.196,17.5,1.1,5.6,12.96,0.103
SOUTH GOA,Porteem,"5/24/24, 12:00 AM",15.1362633,74.2093985,143.0,0.0,403.0,0.235,43.56,4.7,29.54,24.0,0.32,7.0,32.96,0.11
SOUTH GOA,Sancordem,"3/22/24, 12:00 AM",15.41149,74.17285666666666,358.0,1.0,67.0,0.0,18.06,0.106,0.536,12.95,1.3,5.0,18.76,0.027
SOUTH GOA,Cordem,"2/10/24, 12:00 AM",15.10637144,74.0398189,550.0,7.0,656.0,0.58,34.0,1.12,1.574,10.0,2.0,5.9,31.94,0.18
SOUTH GOA,Undorna,"4/16/24, 12:00 AM",15.1805633,74.1509629,348.0,0.0,112.0,0.0,3.442,0.59,0.174,3.7,1.2,5.7,8.368,0.055
SOUTH GOA,Ponchavadi,"6/6/24, 12:00 AM",15.2964213,74.0716865,495.0,0.0,101.0,5.96,131.3,8.978,14.57,53.0,1.83,4.7,39.14,0.16
SOUTH GOA,Priol (CT),"6/13/24, 12:00 AM",15.5018093,73.9574735,280.0,0.0,1600.0,5.781,137.1,6.022,11.56,1053.0,0.83,5.1,29.08,18.3
SOUTH GOA,Bandoli,"3/22/24, 12:00 AM",15.2970656,74.1344561,495.0,2.0,358.0,0.42,45.78,3.508,6.964,9.25,1.8,5.5,30.38,0.09
SOUTH GOA,Cola,"2/13/24, 12:00 AM",15.075362316666666,74.00223989999999,325.0,9.0,358.0,0.58,29.8,1.166,2.898,17.5,1.0,5.5,23.14,0.067
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.380378333333333,74.22541666666666,742.0,6.0,90.0,0.14,38.558,0.71,1.5,20.0,2.7,5.0,34.08,0.01
SOUTH GOA,Priol (CT),"2/19/24, 12:00 AM",15.454311666666667,73.97346333333333,522.0,209.0,770.0,0.55,40.86,8.312,1.436,45.0,1.9,5.3,29.9,0.45
SOUTH GOA,Cola,"3/6/24, 12:00 AM",15.0912363,73.955282,358.0,5.0,325.0,0.7,28.56,1.198,1.828,20.0,1.3,5.4,31.78,0.082
SOUTH GOA,Netorli,"5/9/24, 12:00 AM",15.0919742,74.2244883,280.0,1.5,302.0,0.0,5.774,1.814,0.338,18.0,0.35,6.5,17.75,0.05
SOUTH GOA,Cotigao,"2/6/24, 12:00 AM",15.00423,74.17934333333332,467.0,4.0,112.0,0.31,9.904,0.986,7.116,8.0,1.7,5.7,29.98,0.101
SOUTH GOA,Morpila,"6/11/24, 12:00 AM",15.136524,73.9552693,440.0,2.55,224.0,0.376,16.27,3.174,1.966,1.0,1.65,5.4,34.56,0.13
SOUTH GOA,Canacona,"2/14/24, 12:00 AM",15.039441,74.07716338,358.0,0.8,179.0,0.48,25.22,1.266,3.106,2.5,1.3,5.3,29.34,0.103
SOUTH GOA,Sancordem,"2/9/24, 12:00 AM",15.412308333333332,74.19603333333333,280.0,0.0,146.0,0.99,19.56,1.054,0.698,4.0,0.83,5.9,39.98,0.133
SOUTH GOA,Netorli,"2/8/24, 12:00 AM",15.0923561,74.2192165,385.0,4.0,202.0,0.0,9.836,2.352,1.616,26.0,1.4,5.9,59.62,0.054
SOUTH GOA,Priol (CT),"2/21/24, 12:00 AM",15.461501666666669,73.99060833333333,315.0,0.0,269.0,0.38,11.7,0.152,0.318,5.0,0.85,5.4,37.22,0.069
SOUTH GOA,Naquerim,"6/6/24, 12:00 AM",15.1365506,73.9556367,348.0,2.2,202.0,0.376,9.948,2.816,1.834,0.0,1.25,5.8,23.2,0.08
SOUTH GOA,Ambaulim,"4/16/24, 12:00 AM",15.2102106,73.988696,358.0,2.7,314.0,0.611,12.39,0.766,0.416,3.7,1.3,5.4,18.89,0.054
SOUTH GOA,Morpila,"2/14/24, 12:00 AM",15.1149904,74.0005455,348.0,0.8,179.0,0.09,30.42,0.124,0.354,7.5,1.2,5.7,16.65,0.061
SOUTH GOA,Cordem,"2/6/24, 12:00 AM",15.10981693,74.05070708,385.0,0.5,470.0,0.0,23.4,1.118,2.83,16.0,1.4,5.8,34.88,0.117
SOUTH GOA,Molcarnem,"4/16/24, 12:00 AM",15.1852728,74.1268982,348.0,1.5,258.0,0.0,20.88,1.298,4.296,14.8,1.2,5.7,37.12,0.134
SOUTH GOA,Rivona,"5/13/24, 12:00 AM",15.1842678,74.1024139,143.0,1.6,392.0,0.0,4.984,2.504,0.194,4.0,0.27,7.0,6.238,0.08
SOUTH GOA,Sancordem,"3/19/24, 12:00 AM",15.413856666666668,74.17170833333333,550.0,1.0,56.0,0.0,28.82,6.016,2.304,0.0,2.0,5.5,30.6,0.03
SOUTH GOA,Porteem,"5/13/24, 12:00 AM",15.1385196,74.2194054,143.0,2.6,369.0,0.0,9.136,3.086,0.144,7.0,0.3,7.1,9.254,0.08
SOUTH GOA,Netorli,"5/10/24, 12:00 AM",15.0586361,74.2008608,180.0,0.34,403.0,0.0,5.576,2.238,0.242,18.0,0.4,6.7,10.37,0.1
SOUTH GOA,Bendordem,"2/12/24, 12:00 AM",15.131413,74.0316647,357.0,2.0,246.0,0.26,19.65,0.164,0.744,2.5,1.1,5.5,24.98,0.071
SOUTH GOA,Bendordem,"2/12/24, 12:00 AM",15.1317146,74.0309302,358.0,140.0,134.0,0.0,56.0,1.242,2.596,35.0,1.3,5.6,11.18,0.078
SOUTH GOA,Paroda,"4/26/24, 12:00 AM",15.22950948,74.03420122,495.0,11.4,325.0,1.974,9.074,2.362,0.476,11.0,1.8,5.7,7.642,0.104
SOUTH GOA,Codli,"2/2/24, 12:00 AM",15.332338333333333,74.10769,522.0,3.0,616.0,0.91,16.59,0.518,0.876,1.66,1.9,5.3,12.17,0.052
SOUTH GOA,Canacona,"2/21/24, 12:00 AM",15.038798333333334,74.02909500000001,605.0,2.0,168.0,0.95,51.52,4.604,3.152,9.5,2.2,5.2,57.4,0.07
SOUTH GOA,Molem,"2/6/24, 12:00 AM",15.393251666666666,74.21621833333333,577.0,0.0,190.0,0.47,42.07,0.07,0.4,10.0,2.1,5.0,6.792,0.067
SOUTH GOA,Usgao (CT),"2/23/24, 12:00 AM",15.4510424,74.07001199999999,495.0,2.0,403.0,0.25,70.38,3.328,0.752,7.5,1.8,6.0,2.904,1.316
SOUTH GOA,Betora,"2/7/24, 12:00 AM",15.30232013,74.07072512,325.0,12.0,314.0,0.0,12.81,0.506,0.506,20.0,1.0,6.2,15.37,0.148
SOUTH GOA,Barcem,"3/6/24, 12:00 AM",15.0779428,74.0323991,315.0,7.0,112.0,0.11,55.74,2.958,2.694,15.0,0.88,5.2,38.04,0.057
SOUTH GOA,Priol (CT),"2/12/24, 12:00 AM",15.460655,73.97954333333334,687.0,309.0,645.0,0.0,52.94,2.078,1.134,26.0,2.5,4.9,31.34,0.123
SOUTH GOA,Sancordem,"2/29/24, 12:00 AM",15.414243333333332,74.17227,348.0,0.1,459.0,0.33,67.32,3.946,2.824,2.0,1.2,5.5,13.76,0.017
SOUTH GOA,Sancordem,"2/29/24, 12:00 AM",15.41398,74.17167500000001,348.0,0.0,168.0,0.0,32.44,1.106,1.334,2.0,1.2,5.5,9.434,0.019
SOUTH GOA,Naquerim,"6/6/24, 12:00 AM",15.1346187,73.9534325,385.0,13.8,123.0,0.376,113.7,2.584,1.666,0.0,1.46,5.0,25.18,0.06
SOUTH GOA,Assolda,"6/18/24, 12:00 AM",15.261501534841956,74.06768096610904,263.0,3.48,45.0,0.611,5.768,1.07,0.562,1.0,0.76,4.7,11.92,0.04
SOUTH GOA,Bendordem,"2/12/24, 12:00 AM",15.1305461,74.0357923,413.0,1.0,358.0,0.49,10.81,0.338,1.012,22.5,1.5,5.5,19.42,0.076
SOUTH GOA,Mulem,"4/22/24, 12:00 AM",15.227258,74.0313732,143.0,36.0,157.0,0.09,39.32,1.14,7.692,3.7,0.33,5.8,2.224,0.03
SOUTH GOA,Mulem,"5/3/24, 12:00 AM",15.2308426,74.0335007,280.0,15.19,34.0,1.504,8.292,2.998,0.296,0.0,0.4,6.2,4.176,0.072
SOUTH GOA,Naiquinim,"3/1/24, 12:00 AM",15.1397864,74.2177491,358.0,3.0,123.0,0.0,46.78,1.08,1.508,9.0,1.3,5.8,29.36,0.057
SOUTH GOA,Naiquinim,"3/1/24, 12:00 AM",15.1397864,74.2177491,325.0,3.0,459.0,0.0,41.78,1.158,0.336,15.0,1.0,6.4,17.95,0.068
SOUTH GOA,Talvorda,"4/29/24, 12:00 AM",15.20115492,74.03399851,235.0,17.9,146.0,0.893,9.074,2.078,0.152,0.0,0.6,5.9,4.852,0.103
SOUTH GOA,Cuncolim,"4/15/24, 12:00 AM",15.20070533,74.03392986,200.0,32.0,179.0,0.13,40.06,1.874,7.402,0.0,0.5,6.3,4.776,0.086
SOUTH GOA,Ambaulim,"6/6/24, 12:00 AM",15.1940514,74.0555349,263.0,0.69,325.0,0.0,21.62,6.276,2.344,35.0,0.74,7.0,66.34,0.28
SOUTH GOA,Cola,"3/15/24, 12:00 AM",15.0887775,73.99541028,358.0,4.0,22.0,0.0,45.16,1.556,9.386,5.5,1.3,5.6,54.14,0.091
SOUTH GOA,Canacona,"2/8/24, 12:00 AM",15.034051666666668,74.07303666666667,577.0,5.0,112.0,0.47,66.12,1.944,1.184,12.0,2.1,6.0,25.1,0.191
SOUTH GOA,Colem,"2/7/24, 12:00 AM",15.3435176,74.22692,440.0,24.0,470.0,0.79,52.82,1.266,3.514,2.0,1.68,5.5,31.76,0.108
SOUTH GOA,Bati,"2/9/24, 12:00 AM",15.2170317,74.2111457,413.0,2.0,268.0,0.0,39.4,3.722,2.244,15.0,1.5,5.4,62.9,0.096
SOUTH GOA,Molcopona,"3/4/24, 12:00 AM",15.1800466,74.1509571,358.0,2.7,112.0,0.08,38.32,0.078,3.26,1.25,1.3,6.3,35.98,0.2
SOUTH GOA,Adnem,"2/6/24, 12:00 AM",15.15644955,74.11659673,605.0,17.0,235.0,0.0,25.48,3.742,4.282,6.0,2.2,5.2,34.5,0.1
SOUTH GOA,Sancordem,"3/22/24, 12:00 AM",15.414361666666666,74.173315,315.0,0.0,90.0,0.33,25.38,0.472,0.628,14.8,0.9,5.2,27.86,0.032
