district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
MOKOKCHUNG,Nokpu,"11/27/23, 12:00 AM",26.6043575,94.4817464,293.2,71.4,410.1,1.24,40.34,0.76,0.26,12.51,0.78,5.09,17.34,0.77
MOKOKCHUNG,Unger,"11/27/23, 12:00 AM",26.48804086,94.65924524,171.8,7.7,112.6,1.48,27.94,0.34,0.02,30.94,1.22,5.33,0.86,0.01
MOKOKCHUNG,Nokpu,"11/30/23, 12:00 AM",26.591355,94.46922666666666,294.3,58.3,346.1,1.48,20.54,3.02,0.46,2.44,0.75,5.52,2.26,0.28
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49313533,94.66011839,171.6,8.3,112.6,1.42,26.24,0.32,0.02,32.68,1.23,5.45,0.92,0.01
MOKOKCHUNG,Mangmetong,"10/27/23, 12:00 AM",26.292531,94.4019746,255.6,46.3,365.2,1.26,44.66,0.42,0.2,32.55,1.49,5.24,0.62,0.07
MOKOKCHUNG,Mangmetong,"10/27/23, 12:00 AM",26.2940336,94.4010104,275.6,46.3,307.4,1.04,35.12,0.52,0.3,45.62,1.45,5.22,0.66,0.07
MOKOKCHUNG,Merangkong,"11/28/23, 12:00 AM",26.6739057,94.6409992,325.3,5.3,182.9,1.05,44.08,1.24,0.33,6.24,1.11,4.55,8.06,0.11
MOKOKCHUNG,Waromong,"11/28/23, 12:00 AM",26.58792813,94.55080387,352.4,15.2,186.4,1.05,40.16,0.98,0.66,6.55,1.04,4.44,3.08,0.12
MOKOKCHUNG,Chungtiayimsen,"11/30/23, 12:00 AM",26.52924738,94.37084713,289.6,12.5,80.5,1.65,36.02,0.42,0.32,4.26,0.66,4.55,4.22,0.04
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.5302172,94.36960593,283.2,24.2,88.2,1.34,44.02,0.66,0.46,5.22,0.62,4.44,4.06,0.04
MOKOKCHUNG,Longmisa,"11/23/23, 12:00 AM",26.359447895498697,81.01307932287453,299.4,44.1,245.6,1.06,36.44,4.44,0.68,30.9,1.14,5.23,14.02,0.05
MOKOKCHUNG,Unger,"11/27/23, 12:00 AM",26.49084401,94.6608322,172.4,7.5,110.9,1.48,28.22,0.3,0.02,32.46,1.24,5.36,0.88,0.01
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.48675152,94.65522549,172.5,8.4,110.2,1.48,25.72,0.36,0.02,31.28,1.24,5.37,0.94,0.01
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49197249,94.65961239,172.4,7.8,111.4,1.42,26.94,0.34,0.02,31.28,1.26,5.48,0.86,0.01
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.2910119,94.3923182,285.6,44.1,366.2,1.08,36.02,0.46,0.2,44.66,1.46,5.24,0.76,0.07
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.53707481,94.55720703,304.5,36.5,200.4,1.26,32.06,0.62,0.34,8.66,0.93,4.66,4.02,0.12
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2906994,94.4016532,258.4,55.6,355.2,2.44,34.66,0.64,0.2,44.14,1.42,5.26,0.72,0.07
MOKOKCHUNG,Longmisa,"10/30/23, 12:00 AM",26.359447895498697,81.01307932287453,245.4,34.6,256.3,0.96,33.02,4.02,0.42,34.01,1.04,5.52,12.04,0.15
MOKOKCHUNG,Nokpu,"11/28/23, 12:00 AM",26.591461666666667,94.47199166666664,293.2,8.6,227.8,1.24,35.22,0.44,0.54,1.62,0.85,4.64,15.28,0.16
MOKOKCHUNG,Nokpu,"11/29/23, 12:00 AM",26.59128833333333,94.46913833333336,291.8,8.8,227.3,1.48,35.28,0.46,0.56,1.68,0.82,4.69,15.74,0.16
MOKOKCHUNG,Merangkong,"11/24/23, 12:00 AM",26.620746666666665,94.65091333333334,325.4,5.2,192.6,1.22,44.02,0.94,0.38,6.28,1.01,4.36,8.22,0.14
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.56665863,94.50605353,352.1,15.8,175.6,1.24,44.08,0.82,0.54,5.22,1.26,4.59,4.66,0.12
MOKOKCHUNG,Nokpu,"11/28/23, 12:00 AM",26.5884821,94.4601834,293.6,71.6,411.6,1.24,40.88,0.76,0.22,12.52,0.76,5.09,17.34,0.65
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2923995,94.4017932,265.3,55.1,366.2,2.28,39.88,0.46,0.2,48.2,1.24,5.65,0.68,0.08
MOKOKCHUNG,Mangmetong,"10/27/23, 12:00 AM",26.2928502,94.4035818,254.6,42.3,301.4,1.04,32.41,0.48,0.2,35.25,1.48,5.22,0.52,0.06
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.38411599,94.59700607,360.5,7.3,254.6,1.22,32.02,1.24,0.02,34.06,2.48,5.24,8.66,0.03
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.5302928,94.37025111,299.6,22.3,58.6,1.26,30.06,0.84,0.24,4.85,0.62,4.38,4.28,0.06
MOKOKCHUNG,Nokpu,"11/28/23, 12:00 AM",26.5884821,94.4601834,293.6,71.4,362.4,1.24,25.44,11.66,0.08,1.68,0.94,5.49,2.94,0.14
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2943823,94.4016532,258.4,55.6,355.2,2.44,34.66,0.62,0.2,44.14,1.42,5.26,0.72,0.07
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2928502,94.4035818,274.1,55.2,355.2,2.48,48.28,0.34,0.2,42.55,1.44,5.26,0.72,0.08
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.292531,94.4019746,280.3,66.3,382.6,2.53,43.26,0.46,0.2,55.16,1.44,5.44,0.76,0.07
MOKOKCHUNG,Longmisa,"10/30/23, 12:00 AM",26.3550885,94.6022235,223.1,30.4,345.2,1.04,42.06,4.08,0.36,31.06,1.11,5.55,7.44,0.14
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49338955,94.65845407,319.54,20.4,302.4,1.56,44.14,5.28,0.28,28.22,2.34,5.47,13.6,0.04
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.48732584,94.65706387,172.4,8.2,111.8,1.42,25.74,0.36,0.02,31.6,1.21,5.38,0.86,0.01
MOKOKCHUNG,Merangkong,"11/26/23, 12:00 AM",26.6739057,94.6409992,304.2,8.2,192.5,1.22,30.08,0.84,0.46,4.22,1.05,4.33,6.08,0.12
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.53077189,94.54927118,325.2,16.3,187.4,0.92,35.06,0.62,0.24,6.66,0.82,4.62,4.28,0.14
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2824102,94.4077605,265.4,55.4,365.4,2.66,46.22,0.62,0.2,42.52,1.42,5.44,0.74,0.07
MOKOKCHUNG,Merangkong,"11/27/23, 12:00 AM",26.6209719,94.6745857,345.2,9.2,184.5,1.24,40.02,0.92,0.48,5.02,0.99,4.41,9.06,0.12
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2927744,94.4005739,274.5,55.2,365.2,2.36,44.22,0.52,0.2,46.22,1.33,5.25,0.78,0.07
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2940852,94.4019667,248.6,44.7,325.1,1.06,31.04,0.52,0.2,30.22,1.32,5.55,0.74,0.07
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.3875037,94.60694135,365.4,8.6,266.5,1.24,36.04,2.22,0.04,26.22,2.25,5.54,6.02,0.04
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.56716632,94.48873993,356.2,37.6,184.2,1.02,42.08,0.64,0.34,6.69,1.06,4.66,4.22,0.14
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49515718,94.65618274,171.8,8.2,112.6,1.34,26.24,0.36,0.02,31.24,1.21,5.34,0.86,0.01
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.2878513,94.3984391,274.3,55.4,366.5,2.66,42.24,0.28,0.2,46.33,1.45,5.24,0.74,0.07
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.289893,94.3935828,285.6,48.2,302.1,1.02,35.24,0.56,0.2,30.55,1.54,5.44,0.66,0.07
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.2911032,94.3990422,284.5,34.5,300.4,1.36,32.08,0.56,0.2,31.45,1.48,5.24,0.96,0.07
MOKOKCHUNG,Nokpu,"11/29/23, 12:00 AM",26.59155833333333,94.472045,294.3,8.9,227.6,1.26,35.46,0.46,0.54,1.64,0.87,4.77,15.34,0.17
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.4866868,94.65669597,316.24,20.6,303.2,1.54,43.22,5.12,0.28,28.42,2.38,5.24,13.26,0.04
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.2074029,94.5458425,360.5,7.3,254.6,1.22,32.02,1.24,0.02,34.06,2.48,5.24,8.66,0.3
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.38439929,94.58638369,364.1,8.4,245.6,1.28,33.08,1.26,0.08,24.12,2.26,5.62,8.06,0.04
MOKOKCHUNG,Nokpu,"11/28/23, 12:00 AM",26.5884821,94.4601834,292.4,71.6,362.6,1.34,25.52,11.68,0.08,1.62,0.94,5.52,2.88,0.17
MOKOKCHUNG,Unger,"11/23/23, 12:00 AM",26.4884352,94.6561752,172.2,7.6,111.4,1.45,26.38,0.34,0.02,30.24,1.22,5.44,0.84,0.01
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.48682907,94.65664948,171.6,7.3,110.4,1.46,26.28,0.36,0.02,30.84,1.26,5.36,0.96,0.01
MOKOKCHUNG,Merangkong,"11/24/23, 12:00 AM",26.623751666666667,94.64552833333332,326.0,9.6,199.6,1.04,29.08,0.64,0.74,4.62,1.01,4.44,10.02,0.09
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.56746528,94.50164924,345.6,18.5,188.6,0.86,40.22,0.82,0.42,4.55,1.04,4.25,6.02,0.16
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.52990754,94.36997906,288.4,25.4,82.2,2.62,40.02,0.64,0.34,8.55,0.64,4.44,5.08,0.04
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.53140033,94.54911952,322.1,15.1,1.86,1.03,31.04,0.79,0.28,6.04,0.84,4.52,2.22,0.16
MOKOKCHUNG,Longmisa,"10/30/23, 12:00 AM",26.359447895498697,81.01307932287453,241.1,32.1,285.6,0.98,44.08,3.38,0.74,31.04,1.11,5.55,5.22,0.12
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.3852694,94.59758908,364.1,8.6,256.4,1.24,32.06,1.66,0.04,25.12,2.58,5.22,8.04,0.06
MOKOKCHUNG,Nokpu,"11/27/23, 12:00 AM",26.5884821,94.4601834,291.8,72.5,408.2,1.26,41.44,0.78,0.24,12.47,0.77,5.13,17.46,0.64
MOKOKCHUNG,Merangkong,"11/28/23, 12:00 AM",26.3397393,94.5300529,366.5,4.8,190.9,1.24,31.04,1.25,0.49,4.33,1.04,4.16,9.06,0.16
MOKOKCHUNG,Chungtiayimsen,"11/26/23, 12:00 AM",26.52139717,94.36341752,289.4,25.6,124.6,1.24,35.06,0.84,0.12,4.55,0.74,4.55,1.62,0.06
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.53319183,94.55210218,298.4,18.5,215.3,1.26,31.04,0.94,0.32,7.98,0.96,4.22,4.02,0.11
MOKOKCHUNG,Nokpu,"11/27/23, 12:00 AM",26.5884821,94.4601834,293.2,70.2,407.3,1.26,40.32,0.74,0.24,12.56,0.71,5.08,17.54,0.65
MOKOKCHUNG,Merangkong,"11/28/23, 12:00 AM",26.6742943,94.6403535,325.1,8.6,193.8,0.98,34.04,1.24,0.34,4.51,1.04,4.18,8.04,0.14
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.5479935,94.3656664,284.5,6.3,86.2,1.22,36.04,0.88,0.62,7.66,0.66,4.31,6.02,0.07
MOKOKCHUNG,Waromong,"11/30/23, 12:00 AM",26.52951744,94.55382324,286.3,34.2,204.6,0.96,38.02,0.94,0.46,4.88,0.96,4.36,5.24,0.12
MOKOKCHUNG,Waromong,"11/30/23, 12:00 AM",26.52805541,94.55009817,326.5,39.6,214.5,1.08,40.16,0.82,0.36,6.25,0.95,4.21,2.62,0.14
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.292531,94.4019746,285.4,52.3,352.2,2.44,36.34,0.46,0.2,44.63,1.44,5.28,0.74,0.08
MOKOKCHUNG,Longmisa,"10/30/23, 12:00 AM",26.359447895498697,81.01307932287453,241.3,25.4,284.5,0.42,33.04,4.22,0.46,33.04,1.04,5.52,8.22,0.14
MOKOKCHUNG,Longmisa,"11/26/23, 12:00 AM",26.359447895498697,81.01307932287453,296.5,47.1,255.3,1.23,34.08,5.26,0.68,25.4,1.15,5.3,12.08,0.06
MOKOKCHUNG,Nokpu,"11/28/23, 12:00 AM",26.591455,94.46919833333337,293.5,9.5,226.6,1.32,35.36,0.46,0.58,1.64,0.82,4.75,15.28,0.16
MOKOKCHUNG,Chungtiayimsen,"11/26/23, 12:00 AM",26.53328758,94.37378972,288.4,28.5,124.3,2.22,32.08,0.92,0.12,4.33,0.64,4.35,1.12,0.04
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.53123463,94.37192968,289.5,6.5,78.6,1.26,30.04,0.66,0.46,4.85,0.55,4.36,3.34,0.06
MOKOKCHUNG,Nokpu,"11/29/23, 12:00 AM",26.585305,94.47403666666666,293.6,9.6,227.1,1.36,35.36,0.42,0.56,1.63,0.84,4.77,15.74,0.17
MOKOKCHUNG,Nokpu,"11/27/23, 12:00 AM",26.5884821,94.4601834,291.5,71.6,407.6,1.24,41.28,0.76,0.22,12.95,0.76,5.11,17.14,0.69
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.54370331,94.36862069,287.5,28.4,74.2,2.28,36.02,0.94,0.48,4.66,0.82,4.32,3.36,0.09
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2928502,94.4035818,258.4,55.6,355.2,2.44,34.66,0.64,0.2,44.14,1.42,5.26,0.72,0.07
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.4239472,94.6364795,364.1,7.4,245.2,1.24,30.02,2.26,0.06,34.52,2.52,5.24,9.04,0.3
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.2001939,94.5290864,355.2,8.4,284.6,1.24,33.08,1.26,0.04,33.04,2.45,5.22,7.02,0.3
MOKOKCHUNG,Longmisa,"11/23/23, 12:00 AM",26.3571081,94.6033366,294.6,35.6,244.5,1.24,33.02,4.02,0.48,25.22,1.01,5.52,10.06,0.16
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2935377,94.4025754,248.6,44.7,325.1,1.06,31.04,0.52,0.2,30.22,1.32,5.55,0.74,0.07
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2950304,94.4045461,255.2,42.5,365.2,1.26,40.03,0.58,0.2,30.26,1.52,5.23,0.64,0.07
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.3972675,94.5848527,385.6,5.2,266.5,1.22,44.66,1.36,0.08,30.23,2.65,5.33,9.22,0.3
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.38730859,94.60666877,384.5,6.3,266.3,1.06,40.22,1.33,0.08,31.02,2.66,5.64,9.06,0.03
MOKOKCHUNG,Merangkong,"11/28/23, 12:00 AM",26.6739057,94.6409992,318.6,8.6,190.7,0.98,41.02,0.72,0.46,4.07,0.96,4.18,8.04,0.15
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49121498,94.66112337,172.3,7.8,110.2,1.38,28.22,0.36,0.02,33.18,1.22,5.37,0.82,0.01
MOKOKCHUNG,Merangkong,"11/26/23, 12:00 AM",26.6739057,94.6409992,309.5,9.2,182.3,1.62,34.02,0.86,0.48,6.33,1.04,4.25,6.22,0.14
MOKOKCHUNG,Chungtiayimsen,"11/26/23, 12:00 AM",26.52919187,94.3722124,284.6,14.2,84.6,1.24,33.06,0.32,0.48,7.55,0.84,4.32,3.36,0.09
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.5334068,94.55189622,325.3,38.6,184.9,0.96,42.06,0.84,0.44,7.55,0.98,4.32,3.34,0.14
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49226704,94.66071883,171.6,8.4,111.4,1.42,28.92,0.32,0.02,30.66,1.23,5.45,0.88,0.01
MOKOKCHUNG,Merangkong,"11/27/23, 12:00 AM",26.62048,94.66946333333333,369.4,8.4,188.9,1.24,32.04,0.46,0.32,4.55,1.04,4.22,6.04,0.12
MOKOKCHUNG,Waromong,"11/30/23, 12:00 AM",26.5279076,94.54939422,325.6,14.2,231.5,1.22,44.28,0.82,0.42,8.05,0.92,4.22,2.28,0.15
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.2074029,94.5458425,345.2,8.2,244.5,1.28,32.02,1.24,0.06,33.05,2.44,5.26,7.04,0.3
MOKOKCHUNG,Merangkong,"11/28/23, 12:00 AM",26.6739057,94.6409992,360.4,6.3,188.6,1.22,36.02,1.22,0.47,6.55,1.06,4.16,10.02,0.12
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.3332659,94.5017078,278.6,42.6,365.4,2.66,33.64,0.42,0.2,40.12,1.49,5.24,0.92,0.08
MOKOKCHUNG,Mangmetong,"10/29/23, 12:00 AM",26.3332659,94.5017078,276.3,41.2,365.4,2.54,32.44,0.46,0.2,45.62,1.56,5.26,0.98,0.08
MOKOKCHUNG,Mangmetong,"10/26/23, 12:00 AM",26.2932676,94.4019746,277.4,55.3,341.2,2.88,42.32,0.86,0.2,48.55,1.48,5.25,0.78,0.07
MOKOKCHUNG,Longmisa,"10/30/23, 12:00 AM",26.35506521,94.60237063,244.8,20.8,265.1,1.22,31.04,2.22,0.64,34.06,1.04,5.52,10.22,0.12
MOKOKCHUNG,Longmisa,"11/23/23, 12:00 AM",26.3512279,94.6033891,288.5,46.2,356.4,1.66,35.06,5.16,0.56,25.4,1.25,5.55,20.06,0.12
MOKOKCHUNG,Waromong,"11/29/23, 12:00 AM",26.52803932,94.5494786,326.5,15.2,216.3,0.95,40.12,0.92,0.34,6.32,0.99,4.22,2.24,0.15
MOKOKCHUNG,Merangkong,"11/25/23, 12:00 AM",26.6742943,94.6403535,315.2,6.2,188.0,1.24,36.04,0.96,0.62,5.22,1.11,4.44,8.04,0.13
MOKOKCHUNG,Longkong,"10/31/23, 12:00 AM",26.38794108,94.61027957,356.2,8.5,244.6,1.58,31.04,1.02,0.02,24.55,2.32,5.26,8.02,0.3
MOKOKCHUNG,Unger,"11/22/23, 12:00 AM",26.49158971,94.66089758,318.4,20.6,300.8,1.52,45.22,5.08,0.28,28.44,2.26,5.48,13.3,0.04
MOKOKCHUNG,Merangkong,"11/26/23, 12:00 AM",26.62198166666667,94.66677166666663,322.1,9.4,194.2,1.24,36.02,0.82,0.56,5.54,1.32,4.25,8.04,0.14
MOKOKCHUNG,Waromong,"11/28/23, 12:00 AM",26.59078536,94.55276401,314.6,40.6,196.3,0.42,30.22,0.86,0.44,5.33,1.02,4.26,5.04,0.12
MOKOKCHUNG,Chungtiayimsen,"11/27/23, 12:00 AM",26.53136529,94.37271666,288.4,6.3,64.3,1.42,33.02,0.62,0.46,4.55,0.76,4.65,3.34,0.05
MOKOKCHUNG,Nokpu,"11/27/23, 12:00 AM",26.5884821,94.4601834,292.8,70.2,411.2,1.26,40.26,0.72,0.26,12.47,0.72,5.02,17.12,0.69
MOKOKCHUNG,Longkong,"10/30/23, 12:00 AM",26.38836868,94.59474045,350.2,8.4,245.6,1.12,32.06,1.24,0.02,24.15,2.24,5.66,8.06,0.3
